bedrooms_ratio,MedHouseVal
0.31906614785992216,0.561
0.26104972375690605,0.45
0.2780979827089337,0.44
0.20861797162375198,1.083
0.16463414634146342,1.415
0.19313944817300524,1.66
0.1927792915531335,1.188
0.16714513556618818,1.397
0.16868564506359782,1.804
0.2279701885138097,0.544
0.2511156186612576,1.161
0.25007587253414265,1.058
0.22614451185879758,0.984
0.19339080459770114,0.945
0.26262626262626265,1.375
0.20678891923527118,0.806
0.22870813397129183,0.742
0.2107312851579403,1.047
0.25687536571094205,0.455
0.3861066235864297,0.14999
0.2813411078717201,0.329
0.2016732716864817,0.649
0.21621621621621626,0.624
0.20257452574525747,0.679
0.1715909090909091,0.871
0.22831692451945618,0.77
0.18477306002928257,0.844
0.18199704869650765,0.707
0.20752984389348025,0.672
0.21868884540117417,0.574
0.229602510460251,0.526
0.2451612903225807,0.546
0.2405973451327434,0.543
0.2377291543465405,0.547
0.21134538152610444,0.57
0.20526986825329366,0.632
0.21862667719021306,0.67
0.23232778027915352,0.519
0.25156161272004546,0.532
0.19657577679137606,0.694
0.29855195911413973,0.514
0.2377300613496933,0.635
0.2548959608323133,0.675
0.14618898773743688,1.32
0.21393674466443813,1.076
0.15134821687445638,1.306
0.18181818181818182,2.0
0.1377952755905512,2.375
0.16842661034846884,1.264
0.1616161616161616,1.322
0.25060075523515274,0.446
0.2521978021978022,0.594
0.28354430379746837,0.506
0.33039647577092507,0.6
0.17617977528089887,0.904
0.17348008385744235,0.846
0.16799999999999998,0.939
0.181754138781261,0.794
0.20684632192279678,0.721
0.1661392405063291,0.855
0.17374932759548142,0.762
0.21033210332103322,0.698
0.18918918918918917,0.731
0.17757510729613735,0.766
0.1794871794871795,0.945
0.18748660809942147,0.89
0.20546786922209698,0.871
0.19942003122908764,1.017
0.16174686615446826,0.891
0.20412517780938833,0.79
0.1695163654127992,0.929
0.17477477477477477,0.952
0.17997517583781547,0.856
0.173125,0.87
0.18427139552814187,0.831
0.18545803971812938,0.706
0.18179544886221555,0.995
0.16961067051189618,1.046
0.14703968770331816,1.391
0.13292955052598024,1.941
0.20854810996563575,1.008
0.16355721393034825,1.43
0.21577920267633122,1.13
0.17615947925142392,0.87
0.18320795923319583,0.676
0.18874907475943745,1.053
0.19531903037057677,0.757
0.18490878938640132,0.628
0.2197508896797153,0.576
0.22784810126582275,0.597
0.21471291866028705,0.613
0.21715656868626276,0.574
0.2216949152542373,0.554
0.23171565276828437,0.524
0.23331253898939486,0.543
0.20414898632720416,0.595
0.26671565025716387,0.468
0.25584502338009346,0.5
0.30210970464135023,0.48
0.25125208681135225,0.58
0.25463239689181116,0.575
0.28397873955960523,0.51
0.25971223021582734,0.575
0.2522075055187638,0.491
0.25733259546209186,0.548
0.242156862745098,0.508
0.25533731853117,0.494
0.24326750448833032,0.488
0.24200278164116829,0.554
0.20427807486631014,0.701
0.29159802306425037,0.507
0.2603053435114504,0.469
0.25742574257425743,0.555
0.23798076923076922,0.574
0.23965141612200436,0.581
0.21696969696969695,0.579
0.27999999999999997,0.425
0.2534562211981567,0.575
0.22807017543859648,0.675
0.2916666666666667,0.475
0.22934232715008432,0.66
0.3888888888888889,0.6
0.2658959537572254,0.638
0.27225130890052357,0.725
0.2273449920508744,0.844
0.18567389255419414,0.918
0.1710914454277286,1.471
0.24417831004657353,1.266
0.1915945611866502,0.827
0.16928872147130514,1.187
0.21318228630278066,0.669
0.1725997842502697,0.847
0.23274905702240958,1.184
0.17015607156452225,1.107
0.17323812480596085,1.234
0.19055374592833876,0.952
0.19258373205741625,0.723
0.1867283950617284,0.813
0.2035225048923679,0.695
0.20647525962125837,0.753
0.23074060290286566,0.616
0.21603927986906707,0.7
0.20846106683016552,0.737
0.2328498627989024,0.768
0.22326674500587546,0.578
0.21109902067464636,0.607
0.23551542513167797,0.57
0.24935600206079336,0.516
0.22046285018270403,0.467
0.26705882352941174,0.436
0.2421875,0.425
0.23797250859106528,0.487
0.2742409402546523,0.486
0.2548015364916773,0.471
0.21382636655948553,0.494
0.22807017543859653,0.427
0.23228346456692917,0.478
0.23965287049399198,0.493
0.18865143699336773,0.762
0.22144725370531823,0.547
0.2526829268292683,0.534
0.2175054704595186,0.54
0.2414793328498912,0.489
0.2157968970380818,0.467
0.17471264367816092,0.787
0.26411290322580644,0.332
0.21981424148606812,0.498
0.23081761006289309,0.529
0.22742857142857142,0.366
0.2442852268850222,0.621
0.24516627996906418,0.456
0.24002954209748895,0.58
0.19826589595375724,0.637
0.20258272800645685,0.633
0.24916387959866224,0.579
0.2072010869565217,0.76
0.20095693779904308,0.658
0.18566493955094993,0.719
0.20402498265093685,0.737
0.209085252022402,0.73
0.1954248366013072,0.85
0.2287455887070902,0.699
0.2748603351955307,1.75
0.2113008577949162,0.872
0.18307498952660245,1.062
0.21000242777373151,0.862
0.18709830992620805,1.341
0.17366456729647775,1.034
0.23297802914944526,1.31
0.1257985257985258,2.458
0.1446188340807175,1.763
0.12115475627070516,2.241
0.1550488599348534,1.185
0.15943012211668928,1.301
0.1352409638554217,1.703
0.18442587647514858,1.063
0.16203246294989412,1.429
0.18914807302231237,0.707
0.21059045086961337,1.007
0.20212765957446807,0.828
0.17825934987766515,0.714
0.22378759143863455,0.847
0.22832842656198887,0.847
0.19630796938316075,0.685
0.2250770811921891,0.467
0.2276785714285714,0.394
0.22300706357214936,0.538
0.2046936114732725,0.637
0.20068192888455919,0.658
0.23636363636363636,0.565
0.2569796954314721,0.595
0.19306049822064053,0.562
0.20568436798803288,0.533
0.1839773130095711,1.098
0.2972972972972973,0.5
0.20682302771855013,0.936
0.17167977788061084,0.927
0.20176405733186328,1.002
0.2008882815169115,0.826
0.18425429680280908,0.882
0.17611580217129072,1.029
0.1850750304177369,0.816
0.1981519507186858,0.7
0.21390298928369994,0.748
0.18578408562121917,0.809
0.20610191496267444,0.979
0.16001914486279514,1.182
0.2,0.65
0.207245756668093,0.775
0.20921985815602837,0.917
0.2297297297297297,1.5
0.20843672456575682,1.139
0.2324588163514338,1.165
0.2144124955626553,1.235
0.18321309973663116,1.684
0.1941292550567341,1.482
0.21850393700787402,1.283
0.20695887934929963,0.521
0.18807810894141827,0.3
0.1932584269662921,0.682
0.18186569114188658,0.579
0.1724137931034483,0.375
0.20250218213558335,0.529
0.19500480307396734,0.508
0.23683316343866806,0.458
0.1646778042959427,0.883
0.1908910891089109,0.754
0.21458333333333332,0.266
0.19781420765027322,0.269
0.19069362904979345,0.638
0.19427780341485923,0.698
0.18568665377176014,1.047
0.16836643406691718,0.969
0.1788617886178862,0.889
0.1598101265822785,0.943
0.1661375661375661,1.49
0.14831369362047947,1.573
0.17685733070348456,1.21
0.19275929549902154,0.828
0.15749944775789707,1.462
0.20670391061452514,1.104
0.24681933842239184,0.375
0.21593053982634955,0.654
0.1612776025236593,0.786
0.24067300658376004,0.611
0.16437098255280075,0.958
0.19708788351534062,0.658
0.25168973286128105,0.586
0.22247812068171346,0.521
0.18967013888888887,0.646
0.19507575757575757,0.588
0.16470588235294115,1.25
0.21846710923355459,0.632
0.2018518518518519,0.719
0.22771815212319177,0.59
0.2526822049574547,0.605
0.18462670099301215,0.718
0.22398703403565642,0.541
0.2914634146341464,0.475
0.20099875156054928,0.8
0.18639455782312928,1.563
0.2003555104113763,0.598
0.14905149051490515,0.833
0.21114058355437665,0.585
0.23556019485038274,0.552
0.23320895522388058,0.547
0.22604097818902844,0.598
0.2336217552533993,0.565
0.281303602058319,0.573
0.2772215269086358,0.521
0.24365637419749311,0.622
0.20031136481577583,0.699
0.2127791563275434,0.672
0.2117400419287212,0.621
0.2999424294761082,0.678
0.19689922480620156,0.725
0.2896703296703297,0.684
0.17754172989377845,0.84
0.15954415954415954,2.164
0.1882591093117409,0.825
0.1646977067407922,2.042
0.2758917060593038,0.923
0.20540265035677882,0.675
0.22109917877447882,0.96
0.22612536811106437,0.812
0.24644262791401758,1.014
0.27364185110663986,0.9
0.2160904255319149,0.946
0.21835174171622768,0.594
0.2255563047875927,0.725
0.21279837480954797,0.969
0.2287326388888889,0.758
0.2379893238434164,0.685
0.23238380809595205,0.673
0.2190511489992587,0.697
0.2651080723423026,0.784
0.2037037037037037,0.55
0.21868941450174487,0.421
0.21519912312751188,0.72
0.2132543502406516,0.819
0.2440318302387268,0.875
0.15505031680954154,1.094
0.17614509683369198,0.957
0.16170212765957445,1.157
0.21496858781753622,0.635
0.14790032302722658,1.053
0.15296731196445573,1.09
0.18667670304855102,0.719
0.19618014619193586,0.845
0.1436233611442193,1.028
0.18035847647498132,0.702
0.24749498997995992,0.524
0.1905120481927711,0.832
0.1929794810920807,0.857
0.16251089799476898,0.872
0.22471264367816096,0.917
0.18470705064548165,1.013
0.15875098399370244,1.425
0.2580071174377224,0.543
0.17498051441932969,0.918
0.18046830382638493,0.98
0.20534577853203229,0.817
0.2540512284370099,0.508
0.2443933294997125,0.865
0.1996086105675147,0.718
0.16666666666666666,2.75
1.0,1.375
0.18743509865005195,0.685
0.18972984120437203,0.819
0.1908745247148289,1.044
0.18072289156626506,1.417
0.17984832069339113,0.845
0.1908256880733945,0.878
0.20045819014891178,0.917
0.20155038759689922,1.3
0.21825530481643649,0.549
0.1932032724984267,0.644
0.2668918918918919,0.398
0.2194909723732869,0.835
0.19442601194426015,0.879
0.1849738468854018,1.111
0.22784810126582275,0.833
0.2768942937324603,0.733
0.23670007710100233,0.689
0.1915106951871658,0.832
0.22022740873728308,0.568
0.16632349576755892,1.368
0.17508278145695366,1.629
0.2058523307247363,0.79
0.1968634905548295,1.158
0.17650273224043717,1.372
0.19002728851401637,1.208
0.20585397233837247,0.949
0.19882468168462292,0.855
0.1910569105691057,0.998
0.24786324786324787,0.8
0.2353870458135861,0.679
0.19966536530953707,0.822
0.15958240119313946,0.945
0.1823529411764706,0.813
0.20200462606013878,1.063
0.21476510067114093,0.68
0.24597116200169633,0.539
0.2470648289943849,0.535
0.2146453089244851,0.573
0.24362199065756376,0.512
0.22626695217701645,0.614
0.24279902359641983,0.546
0.24220183486238533,0.637
0.26073407202216065,0.455
0.19881889763779528,0.75
0.18118279569892473,0.942
0.17730125523012552,1.263
0.1789099526066351,1.031
0.17930204572803854,1.0
0.1736604260813428,1.014
0.18741159830268742,0.839
0.19562358005500416,1.063
0.18880688806888068,0.758
0.18176470588235294,0.925
0.22610722610722608,1.264
0.23470220288278487,0.691
0.20646067415730338,0.723
0.21389645776566757,0.62
0.2118093174431203,0.666
0.16132789749563192,0.931
0.17944664031620552,1.042
0.20488322717622082,0.875
0.21073558648111332,1.125
0.16835916622127203,1.008
0.1753653444676409,1.075
0.2058823529411765,0.561
0.16627816627816625,1.125
0.18649789029535865,0.526
0.2071307300509338,0.435
0.17745901639344264,0.602
0.2102510460251046,0.62
0.15045871559633026,1.188
0.2102013422818792,1.48
0.1524355300859599,1.079
0.18043202033036848,0.855
0.21693735498839908,0.919
0.1440677966101695,0.974
0.17693274670018855,0.904
0.20368171021377673,0.906
0.19978225367446925,0.803
0.17563739376770537,0.702
0.17840054682159948,0.714
0.20491803278688525,0.675
0.1903485254691689,0.615
0.189064558629776,0.61
0.20627802690582958,0.597
0.1947976878612717,0.672
0.19101123595505617,0.761
0.22650439486139282,0.567
0.24749596122778672,0.517
0.20445505171042164,0.591
0.2530689329556185,0.538
0.20439189189189189,1.208
0.19661563255439166,0.817
0.18212890625,0.928
0.25200246457178066,0.581
0.21417797888386125,0.568
0.20830188679245282,0.544
0.19532676159182183,0.606
0.17611159546643418,0.705
0.24265842349304478,0.504
0.23718820861678006,0.431
0.18597236981934112,0.534
0.20753469927296764,0.501
0.20086626962642123,0.463
0.16909839132061355,0.974
0.1735454997513675,0.941
0.2173913043478261,1.0
0.21143617021276598,0.5
0.20496277915632755,0.532
0.23661360347322719,0.465
0.1839622641509434,0.438
0.23970722781335776,0.508
0.17293689320388347,0.647
0.22888713496448304,0.523
0.24673629242819844,0.421
0.19211576846307385,0.616
0.2737850787132102,0.548
0.18334297281665704,0.688
0.18854415274463007,0.607
0.19896640826873385,0.613
0.20320855614973263,1.375
0.21036349574632637,0.522
0.27627627627627627,1.0
0.25787965616045844,0.477
0.25,2.25
0.204500592183182,0.609
0.2866952789699571,0.485
0.2433371958285052,0.439
0.23523670082967302,0.562
0.16666666666666666,0.713
0.2046332046332046,0.625
0.2773722627737226,0.735
0.18532818532818532,0.989
0.20224719101123595,0.725
0.2079207920792079,0.683
0.21080669710806696,0.736
0.20533333333333334,1.063
0.17577413479052825,0.926
0.18157894736842106,1.375
0.20969773299748107,0.711
0.21908981071284736,1.432
0.18768328445747798,1.663
0.17621145374449337,1.406
0.19026548672566373,1.641
0.2198001816530427,1.023
0.19255663430420714,1.003
0.19056847545219638,1.19
0.20301418439716312,0.935
0.1992973490897477,0.807
0.26362484157160965,0.95
0.23462510530749786,0.958
0.20864661654135339,1.083
0.22158796056045668,0.865
0.21554205308602495,0.788
0.22592423550890006,0.947
0.21968854282536152,0.668
0.24840425531914892,0.65
0.21008403361344538,0.89
0.20174890693316674,1.089
0.2143987341772152,0.697
0.19685039370078738,1.125
0.24412855377008652,1.115
0.23965438835834468,0.724
0.22752420470262794,0.533
0.2180349932705249,1.094
0.18663303909205547,1.625
0.1903143585386576,1.347
0.2222481888291657,0.759
0.2246153846153846,0.778
0.22086956521739132,1.097
0.25431034482758624,0.6
0.2687353629976581,0.64
0.24125560538116592,0.588
0.23108030040439054,0.575
0.15584415584415587,0.713
0.23536511768255886,0.62
0.2330198537095089,0.69
0.23015556441962506,0.602
0.270648623425105,0.632
0.21177802944507362,0.582
0.24617431803060547,0.689
0.18513119533527697,0.773
0.2178517397881997,0.49
0.25208116545265347,0.818
0.24618320610687025,0.55
0.211433046202036,1.142
0.23234022104757332,2.005
0.3161993769470405,0.969
0.18763285024154588,0.973
0.18795180722891563,0.934
0.4390243902439025,0.55
0.20540201005025127,1.368
0.20126582278481012,0.885
0.1695501730103806,1.139
0.25090383224873464,0.778
0.18743343982960595,0.75
0.18577648766328012,1.342
0.20345963756177926,1.057
0.22458270106221548,0.938
0.19662921348314605,1.194
0.209375,1.0
0.2218626393383675,0.966
0.20132890365448508,0.908
0.20723684210526316,1.125
0.2333333333333333,0.75
0.19178082191780824,0.917
0.22115384615384615,0.847
0.5428571428571428,1.125
0.20390824129141885,0.735
0.18504594820384293,1.092
0.1861722672846659,1.326
0.1750480901346524,1.321
0.18979057591623036,1.031
0.20657276995305163,0.833
0.22736418511066397,0.679
0.22666666666666668,0.853
0.23728813559322035,0.896
0.16666666666666669,0.875
0.18043350908025776,0.481
0.17458279845956357,0.592
0.2069672131147541,0.808
0.2380952380952381,0.4
0.20416666666666666,2.0
0.25313092979127133,1.183
0.18764044943820227,0.783
0.20351390922401175,0.641
0.19030258840685382,0.495
0.18753509264458168,0.859
0.2254278728606357,0.715
0.22413793103448276,0.664
0.20123456790123456,0.643
0.2296972609322441,0.702
0.24353819643882826,0.593
0.18556701030927836,1.057
0.1954865181711606,0.618
0.1894673123486683,0.856
0.20754716981132074,0.7
0.22222222222222218,0.675
0.18372161604246534,0.91
0.19769357495881384,0.851
0.17870722433460076,0.735
0.21592330137557314,0.476
0.2218415417558887,0.607
0.16503362151777135,2.761
0.1918443002780352,2.13
0.2244255587031791,1.911
0.22415014164305952,1.845
0.19350411710887466,1.919
0.22004889975550118,1.976
0.30754200859710823,1.621
0.2987927565392354,1.75
0.2719109195402299,1.615
0.18240257131378063,2.576
0.17216642754662842,2.619
0.16926605504587156,2.776
0.18356867779204109,2.301
0.21459227467811157,1.958
0.20692368214004725,2.636
0.1710914454277286,3.169
0.23384615384615384,1.767
0.1846440783338514,2.933
0.17852899881196674,2.287
0.1761904761904762,2.583
0.2122448979591837,1.814
0.20503261882572224,1.726
0.187231430325353,2.199
0.18948824343015214,2.156
0.20529801324503308,1.765
0.20093896713615025,1.859
0.20318021201413428,1.896
0.2521202775636084,1.603
0.2020033388981636,1.873
0.21436314363143633,2.227
0.15961418792781581,2.482
0.24126565589980223,2.302
0.17880794701986755,2.054
0.16948198198198197,3.149
0.16457960644007158,3.544
0.1558335599673647,3.78
0.29762629336579427,2.006
0.19764216366158113,1.973
0.17036011080332408,2.394
0.24070138150903295,2.171
0.19780650215432827,1.915
0.17469109501491265,1.662
0.18631436314363142,1.663
0.22516354784725387,1.549
0.26077586206896547,1.583
0.20238095238095238,1.476
0.2011313639220616,1.458
0.2140047206923682,1.5
0.20629370629370627,1.467
0.23030992323002555,1.648
0.24330900243309003,1.333
0.21360680340170085,1.443
0.282051282051282,1.343
0.23052294557097117,1.313
0.22700296735905043,1.478
0.22254335260115607,1.426
0.24424778761061947,1.568
0.249500998003992,1.48
0.240234375,1.475
0.2993579454253612,1.409
0.27423167848699764,1.472
0.24066924066924064,1.396
0.23593964334705078,1.409
0.22071197411003235,1.481
0.2315134761575674,1.431
0.2913870246085011,1.364
0.235632183908046,1.361
0.22713257965056527,1.433
0.23700391280044722,1.386
0.23659673659673658,1.379
0.26,1.24
0.19913222196848598,1.543
0.26549145299145305,1.342
0.3,1.375
0.2321644498186215,1.431
0.22600349040139617,1.538
0.24862199013635045,1.571
0.26744753538311367,1.637
0.2314685314685315,1.452
0.1938276251411366,1.574
0.15617042946868107,2.356
0.20625501202886928,2.116
0.21361954108068099,1.632
0.21355728854229153,1.803
0.16813755325623858,2.034
0.17853780985252587,1.874
0.19953749587049885,1.56
0.22669236328595518,1.543
0.2583280955373979,1.601
0.19686520376175548,1.555
0.20586543990799308,1.825
0.1841424877908647,1.894
0.1924874502336853,1.941
0.18733681462140991,1.731
0.19636963696369636,1.585
0.20582191780821918,2.182
0.19444444444444445,3.252
0.16568791946308725,2.701
0.23464711274060496,1.724
0.22084168336673346,1.922
0.242639040348964,1.833
0.23190789473684215,1.9
0.13529672276350754,4.318
0.15345167652859962,3.194
0.1667616875712657,2.855
0.1416015625,3.563
0.13016804481194988,3.74
0.14125305126118795,3.44
0.15404576551073365,3.017
0.15073815073815072,3.193
0.1408450704225352,4.746
0.13672391017173052,4.507
0.24364723467862484,1.521
0.22496940024479803,1.602
0.1423097974822113,3.772
0.1395427412996959,4.286
0.13033268101761253,5.00001
0.1406285326701334,3.762
0.16454610436025732,3.412
0.21741977734119186,1.52
0.18159951894167167,2.176
0.17043253712072304,2.229
0.17260787992495308,2.271
0.1813368630046327,2.267
0.1952908587257618,1.924
0.16086956521739132,2.206
0.1803411860276198,2.237
0.16949792374480935,2.168
0.1917922948073702,1.858
0.18999366687777072,1.959
0.17893401015228427,1.797
0.2482573726541555,1.723
0.2475247524752475,1.581
0.24632569077013525,1.424
0.18039443155452436,1.956
0.1858224363386098,2.046
0.1832620647525962,2.096
0.18188512518409428,2.103
0.18220946915351505,2.171
0.19663941871026341,2.242
0.19034731619305367,2.086
0.22230769230769232,1.992
0.18124341412012646,2.184
0.1672316384180791,2.38
0.17193240264511392,2.399
0.23036951501154734,1.957
0.20246027678113787,1.953
0.19140083217753123,2.169
0.17962466487935658,2.233
0.18342911877394635,2.329
0.16711092884970272,2.259
0.17295700689202495,2.362
0.174496644295302,2.216
0.15782122905027932,2.438
0.13721518987341774,3.796
0.20359123316609454,2.225
0.18848857644991213,2.521
0.1679151061173533,2.712
0.154324184360435,3.292
0.15704953728905824,3.084
0.1580237601357722,3.118
0.12992637505413598,3.482
0.15827711468604047,3.205
0.11935483870967742,5.00001
0.1333997013439522,4.454
0.1343769058751779,3.528
0.18014835747085833,2.373
0.24169491525423728,2.542
0.14320388349514562,3.325
0.21200152885717924,2.909
0.22314936226010249,2.613
0.1756290083867785,2.58
0.11443661971830986,5.00001
0.13884114903019887,3.571
0.16555678875323715,3.759
0.1941584366463543,2.772
0.15220994475138122,2.621
0.17387065323366915,2.715
0.18155515370705244,2.766
0.16351744186046513,2.776
0.14844315713251266,3.337
0.15830546265328876,3.5
0.15347464448618192,3.273
0.14421613394216135,3.337
0.2656214752988947,2.303
0.23134101941747573,2.545
0.12385321100917432,5.00001
0.12147651006711409,5.00001
0.15260886622204786,2.731
0.1997530101883297,2.369
0.2456772334293948,1.933
0.13015601624278691,4.199
0.1574851525701413,2.808
0.16454121306376362,2.484
0.17955112219451372,2.218
0.19786259541984735,2.219
0.19785001279754286,2.302
0.27433628318584075,1.688
0.16379760041731872,2.349
0.17216861350939563,2.304
0.2433915211970075,2.29
0.12863070539419086,5.00001
0.12535397394751746,4.835
0.13477737665463296,4.772
0.2949036668738346,4.185
0.14276002719238612,4.722
0.24277365345127155,3.231
0.2513496005182466,2.64
0.264532744665195,2.753
0.17562828755113968,2.329
0.25480994838104176,2.304
0.143236074270557,3.222
0.18814119283602854,4.075
0.2308913585847131,2.451
0.2004366812227074,4.544
0.2384665367121508,3.181
0.24362465956920035,2.4
0.23392612859097126,2.116
0.195094124358243,2.414
0.18147086914995225,2.123
0.21629684877866864,1.707
0.17719167904903418,2.389
0.27484407484407486,2.554
0.15719191148416634,2.676
0.1637060257749913,2.539
0.16475803472478762,2.442
0.16032470826991377,2.623
0.16673810544363482,2.411
0.15761094981335547,2.573
0.15641609719058464,3.153
0.18591823491239454,3.19
0.15618568488451862,2.423
0.1788154897494305,2.382
0.3253892215568862,1.6
0.15792154865002547,2.586
0.1492622020431328,2.731
0.21079308288610615,2.399
0.3252332393143849,1.694
0.2789523508993373,1.546
0.25950054288816504,1.519
0.18628281117696865,1.838
0.2103494623655914,1.714
0.1864631718646317,1.772
0.1900584795321637,1.792
0.2061224489795918,1.759
0.19237749546279492,1.651
0.26740947075208915,1.539
0.22729140978216195,1.593
0.18461538461538463,1.743
0.20467466835123185,1.76
0.2636490900606626,1.625
0.24224014138959463,1.365
0.3079470198675497,1.576
0.24067899363443468,2.059
0.20606601248884923,1.737
0.1843220338983051,1.787
0.19690860215053763,1.825
0.1813253012048193,1.84
0.18558020477815698,1.782
0.1844229217110573,1.867
0.17874930824571114,2.33
0.1903367496339678,1.815
0.19216823785351703,1.838
0.18,1.89
0.18612244897959185,1.765
0.21243523316062177,1.737
0.18842845973416733,1.727
0.22369942196531792,1.831
0.22670025188916876,1.846
0.20776699029126217,1.838
0.22498364944408109,1.782
0.19007532122286222,1.818
0.26966783216783213,1.707
0.222,1.682
0.2921730675741371,1.844
0.33933759442184774,1.83
0.3116321420441612,1.837
0.30126485243388273,1.857
0.28418501312866085,1.454
0.22334172963895882,1.788
0.2012012012012012,1.851
0.22569444444444448,1.686
0.252212389380531,1.686
0.1865217391304348,2.337
0.3296973002454322,1.755
0.21501457725947523,1.873
0.1819672131147541,1.863
0.22176926212800654,1.915
0.20722347629796842,1.932
0.1862139917695473,1.813
0.21118498240125144,1.838
0.18945868945868946,1.9
0.18819938962360122,2.315
0.19173811379579112,2.292
0.2195290858725762,1.646
0.2590934527140459,1.515
0.33599999999999997,1.583
0.2135579937304075,1.795
0.24405286343612337,1.819
0.250628667225482,1.616
0.21241631162507607,1.727
0.18303886925795054,2.105
0.16321967579653437,2.399
0.2092696629213483,1.652
0.18659217877094972,1.868
0.23595505617977525,1.785
0.3092269326683292,1.724
0.2925170068027211,1.777
0.2064032697547684,1.706
0.2443210499747602,1.791
0.19607190412782957,1.986
0.1876944348427238,2.374
0.2981366459627329,1.875
0.1815806662312214,2.073
0.23419540229885058,1.764
0.21875,1.766
0.24559859154929575,1.757
0.27315467795016457,1.741
0.27624309392265195,1.5
0.29859154929577464,1.832
0.23015873015873017,1.603
0.23974358974358975,1.543
0.19287833827893175,1.529
0.20279720279720279,1.695
0.28298695021749637,1.817
0.3962991518889746,1.772
0.23107177974434612,1.596
0.2769440654843111,1.718
0.28980190755685986,1.712
0.21488178025034768,1.704
0.23450872988702495,1.764
0.28755948334466347,1.887
0.270935960591133,1.949
0.2799343903772553,1.989
0.28408304498269893,1.851
0.2425,1.92
0.3786666666666667,1.625
0.363817097415507,1.813
0.2965116279069767,1.716
0.27475592747559274,1.763
0.28700906344410876,1.875
0.2661041366536324,2.119
0.24732334047109206,1.813
0.27382943143812705,2.264
0.2747706422018349,1.913
0.20701454234388367,2.0
0.2392099487929773,2.172
0.2884371029224905,2.215
0.18613607188703468,1.938
0.21815408085430968,2.225
0.30303030303030304,2.317
0.24069698759598346,2.901
0.23560990158067402,2.697
0.2526636225266362,2.308
0.23404255319148937,2.256
0.2237616903359889,3.355
0.2668178382464097,2.022
0.24365108575634892,2.675
0.21100537856847332,2.822
0.14807502467917077,3.824
0.20343580470162748,1.907
0.19347826086956524,2.379
0.25547808764940233,2.622
0.21324636226793778,2.246
0.2418426103646833,2.167
0.2182709993868792,2.618
0.24140708915145004,3.127
0.253901895206243,2.86
0.26067474960463893,2.042
0.19877363311190596,2.402
0.24454409566517193,2.415
0.1907756813417191,2.238
0.21128318584070796,1.929
0.21258503401360546,3.647
0.20974889217134418,3.847
0.21986353297952993,3.647
0.1650326797385621,4.658
0.21114948199309325,3.309
0.2209480122324159,1.815
0.2732082732082732,1.908
0.3158874637980968,1.653
0.3282904689863842,2.0
0.2858942065491184,2.385
0.21933962264150944,2.224
0.23196517412935322,1.902
0.2631578947368421,1.784
0.19866814650388456,1.864
0.2702149437052201,1.774
0.2692438114615124,1.773
0.2983394314663665,1.742
0.31920649233543735,2.0
0.26044352759154205,1.995
0.24284880326911848,1.918
0.23806104129263916,2.761
0.19774183704607876,3.661
0.19443037974683544,2.917
0.2173641474078701,2.929
0.17351129363449694,3.418
0.16700302724520685,3.369
0.19886132574217164,3.536
0.23317073170731709,3.434
0.16225749559082892,3.339
0.21538461538461537,3.65
0.16241610738255033,3.597
0.22298456260720412,3.679
0.2599653379549393,2.75
0.20440592271578184,3.861
0.28876884987620977,2.692
0.2438947534268158,2.215
0.26810035842293906,2.836
0.25058329444703686,2.652
0.1763590391908976,4.143
0.20605187319884727,4.447
0.30853174603174605,1.923
0.22729014948256035,3.094
0.22803823395539374,3.194
0.24400871459694987,1.941
0.3038773669972949,1.854
0.28500000000000003,1.844
0.3305380852550664,2.214
0.40983606557377045,3.25
0.3075390744713454,2.5
0.2870299309286263,2.25
0.25224489795918364,2.625
0.193613786112519,2.823
0.24877192982456142,2.743
0.22647657841140528,3.25
0.27662650602409644,2.324
0.30024129610479144,2.094
0.19088319088319086,3.229
0.19184027777777776,4.179
0.17505567928730514,5.00001
0.3107579462102689,1.405
0.23404255319148934,2.265
0.25115473441108543,2.413
0.2566018068102849,2.212
0.31445731445731445,1.956
0.31369339879978175,2.021
0.27887901572112095,2.027
0.3157135992311389,1.869
0.2400477707006369,2.2
0.2901751713632902,2.291
0.2511288641889545,1.974
0.2757770103601382,1.899
0.35393586005830907,0.938
0.3969938107869142,2.25
0.2735984666986105,2.02
0.18575293056807934,2.158
0.21273964131106987,2.177
0.2826938136256852,2.554
0.30315789473684207,1.917
0.2796981926653799,2.211
0.2055393586005831,2.104
0.3217864923747277,2.817
0.24310389275586491,2.929
0.2862595419847328,1.905
0.2931476731403444,2.308
0.27806385169927905,2.056
0.23671947809878843,1.922
0.3037383177570094,2.335
0.19785378940308518,2.563
0.2274664044575549,2.381
0.23091178650852484,2.349
0.2783925451368666,2.256
0.32379004771642805,2.325
0.21482558139534885,2.455
0.22691292875989444,2.436
0.27502150845999424,2.155
0.2870544090056285,1.991
0.27680311890838205,2.711
0.23880597014925375,2.21
0.3289519197509512,1.781
0.3829236739974127,1.542
0.36304961678096004,1.813
0.32829888712241656,1.583
0.2784663051897754,1.742
0.17753623188405798,2.25
0.21436464088397789,2.288
0.23982637004883345,2.464
0.21552205471803462,2.514
0.2556349642660803,2.532
0.2777777777777778,2.15
0.2283527990334273,2.867
0.2339913336543091,2.25
0.2885117493472585,2.1
0.19464033850493653,2.861
0.24061941631923764,2.66
0.1944954128440367,3.531
0.13127413127413126,5.00001
0.23910614525139662,2.794
0.17810831426392065,3.797
